random_seed,scenario_id,profit_before,profit_after,profit_difference,emission_before,emission_after,emission_difference,investment_cost_before,investment_cost_after,investment_cost_difference,net_carbon_cost_before,net_carbon_cost_after,net_carbon_cost_difference,num_dc_open_before,num_dc_open_after,num_dc_open_difference,best_w_before,best_w_after,best_w_exact_match,instance_fingerprint_before,instance_fingerprint_after,instance_fingerprint_match,raw_solver_file_sha_match,correction_scope
404,DELTA_01000_GAMMA_050,2242683.55559482,2242683.55559482,0.0,7160.6107165207,7160.6107165207,0.0,364961.840655,364961.840655,0.0,-185678.778566959,-185678.778566959,0.0,7,7,0.0,,1;0.0957966764418377;0.989247311827957;0.929618768328446;0.981427174975562;0.287390029325513;0.979472140762463;0.997067448680352;0.957966764418377;0.986314760508309,False,,,True,True,derived_postprocessing_only
404,DELTA_02000_GAMMA_050,1940310.1627876,1940310.1627876,0.0,90634.5964948544,90634.5964948544,0.0,435215.73313772,435215.73313772,0.0,-18730.8070102913,-18730.8070102913,0.0,6,6,0.0,,0.823069403714565;0.195503421309873;0.67644183773216;0.397849462365591;0.512218963831867;0.13782991202346;0.432062561094819;0.980449657869013;0.421309872922776;0.90713587487781,False,,,True,True,derived_postprocessing_only
404,DELTA_03000_GAMMA_050,1775776.82330118,1775776.82330118,0.0,239106.32016107,239106.32016107,0.0,302681.758766957,302681.758766957,0.0,278212.64032214,278212.64032214,0.0,6,6,0.0,,0.499511241446725;0.411534701857283;0.467253176930596;0.67644183773216;0.256109481915934;0.345063538611926;0.916911045943304;0.76930596285435;0.178885630498534;0.565004887585533,False,,,True,True,derived_postprocessing_only
404,DELTA_05000_GAMMA_050,1660786.72201529,1660786.72201529,0.0,395207.944879566,395207.944879566,0.0,161037.908607642,161037.908607642,0.0,590415.889759132,590415.889759132,0.0,8,8,0.0,,0.397849462365591;0.157380254154448;0.197458455522972;0.222873900293255;0.0449657869012708;0.86119257086999;0.26197458455523;0.347018572825024;0.186705767350929;0.315738025415445,False,,,True,True,derived_postprocessing_only
404,DELTA_10000_GAMMA_050,1580896.34725869,1580896.34725869,0.0,447236.136958587,447236.136958587,0.0,47211.9215959521,47211.9215959521,0.0,694472.273917175,694472.273917175,0.0,9,9,0.0,,0.093841642228739;0.0782013685239492;0.125122189638319;0.278592375366569;0.0518084066471163;0.0997067448680352;0.0625610948191593;0.140762463343109;0.0498533724340176;0.146627565982405,False,,,True,True,derived_postprocessing_only
404,DELTA_15000_GAMMA_050,1558155.11001792,1558155.11001792,0.0,464688.035751827,464688.035751827,0.0,35011.1568293952,35011.1568293952,0.0,729376.071503655,729376.071503655,0.0,9,9,0.0,,0.072336265884653;0.0625610948191593;0.043010752688172;0.0625610948191593;0.00488758553274682;0.0625610948191593;0.0391006842619746;0.126099706744868;0.0703812316715543;0.0899315738025415,False,,,True,True,derived_postprocessing_only
404,DELTA_03000_GAMMA_010,2596522.38627523,2596522.38627523,0.0,8084.00983684877,8084.00983684877,0.0,29381.5635361417,29381.5635361417,0.0,-183831.980326302,-183831.980326302,0.0,8,8,0.0,,0.982404692082111;0.929618768328446;0.972629521016618;0.241446725317693;0.976539589442815;0.983382209188661;0.979472140762463;1;0.996089931573803;1,False,,,True,True,derived_postprocessing_only
404,DELTA_03000_GAMMA_030,2395948.58690021,2395948.58690021,0.0,23795.5944726,23795.5944726,0.0,146726.964243546,146726.964243546,0.0,-152408.8110548,-152408.8110548,0.0,7,7,0.0,,0.867057673509286;0.35386119257087;0.986314760508309;0.772238514173998;0.718475073313783;0.996089931573803;0.0977517106549365;0.995112414467253;0.812316715542522;0.981427174975562,False,,,True,True,derived_postprocessing_only
404,DELTA_03000_GAMMA_040,2177049.54549519,2177049.54549519,0.0,29259.0737448009,29259.0737448009,0.0,364516.302744077,364516.302744077,0.0,-141481.852510398,-141481.852510398,0.0,7,7,0.0,,1;0.093841642228739;0.966764418377322;0.966764418377322;0.480938416422287;0.412512218963832;0.914956011730205;0.997067448680352;0.78494623655914;0.958944281524927,False,,,True,True,derived_postprocessing_only
404,DELTA_03000_GAMMA_060,1600942.08853313,1600942.08853313,0.0,416749.108431086,416749.108431086,0.0,88199.1591448371,88199.1591448371,0.0,633498.216862171,633498.216862171,0.0,9,9,0.0,,0.205278592375367;0.0684261974584555;0.144672531769306;0.310850439882698;0.15347018572825;0.105571847507331;0.116324535679374;0.167155425219941;0.0596285434995112;0.267839687194526,False,,,True,True,derived_postprocessing_only
